Date,usd_zar_logret,Brent_Oil_logret,Natural_Gas_logret,US_Soybean_Oil_logret,US_Soybean_Meal_logret,Gold_logret,US_Copper_logret,Silver_logret,US_Sugar_logret,US_Soybeans_logret,Hard_Red_Winter_Wheat_logret,Orange_Juice_logret,platinum_logret,US_beef_logret,Palladium_logret,US_Cotton_logret,Cocoa_logret,Coffee_logret,Corn_logret,Heating_Oil_logret,Lean_Hogs_logret,Oats_logret,RBOB_Gasoline_logret,Rice_logret,WTI_Crude_Oil_logret
2000-01-18,0.0005749722939625279,0.015474196582597521,0.00642006099253134,0.006747861896067242,0.006924799469148368,0.004065573698208702,0.0010109034004076867,0.0007263043534389002,-0.007532992307545117,0.008372432537076868,-0.000855798083896353,,0.003081139651062159,-0.0004595832014855361,-0.021320656694251205,-0.0055752922745062605,-0.006620547805589183,0.006935435015090974,,,,0.0005198856368719973,,0.0006986206888905944,
2000-01-19,0.004097358842205523,-0.008094089284974793,0.014166903604740821,-0.008810629682155291,-0.0006275494401117854,0.002414210519022575,0.01887388024501664,0.0015476884497762633,0.037110009651231346,-0.0024919026101795083,0.005123836999869624,,0.028609342574103636,-0.007809766354057501,-0.021785148341330718,-0.00560655051369352,0.019139340210697853,0.008173819762327561,,,,0.014448135747386459,,0.003982814767388154,
2000-01-20,-0.0022924522893772448,0.010011635414246545,0.05708945545630595,-0.004730937268582203,0.01680711831638071,-0.003450659048494842,-0.01082323296784958,0.016107730815932753,0.01266985274105159,0.008941937375661624,-0.002558636790324975,,-0.0015806985121651351,-0.005001796780143231,-0.022270330408423078,-0.005638161232719874,0.010607052895721836,-0.0411076414335767,,,,0.0,,-0.002945797088462765,
2000-01-21,0.004579661259024759,0.009532960658723777,-0.029343897629059756,-0.006541801503940015,0.0018501392881615786,0.0013816927932150946,0.0,0.0005705049123077011,-0.023658974316646875,-0.0004946821767957132,0.0008536065392412695,,0.006756782462880473,0.000429707089617537,-0.022777616906359377,-0.005670130427447795,0.009334956936051242,-0.007168517356310744,,,,-0.008230499136515412,,0.004931233744175589,
2000-01-24,0.006425136983084556,-0.011066703290672386,0.01715581673601896,0.0153940280912912,0.011029523575500022,-0.005538262684821937,-0.019081238075427553,0.006254166126232086,-0.026120888075636062,0.013271268755777221,0.005106394074573473,,0.022198469789148412,0.0,-0.07162170563907555,-0.01720588404545964,-0.019942009831773078,0.006275274783921425,,,,0.004123717183861508,,0.004749056482327596,
2000-01-25,-0.000940855923799111,0.01825145720736243,0.034217957310341274,0.004689340363386307,0.007286006730933714,-0.005220126696411143,-0.016480655537657818,0.004147818918060597,0.0056550574833451606,0.009718249468921414,-0.003401363823489767,,0.012869615819007585,0.0,-0.025061049459895735,-0.005801716750898578,-0.00713439411387462,0.008453861248859162,,,,0.008196767204179167,,-0.0011061027007255309,
2000-01-26,0.0021561690164653147,-0.01556894937154052,-0.03619776393603158,0.0005846243954876762,-0.010949014489670894,-0.00034897923927701413,-0.0011876485956560934,-0.006038893611732377,0.01492565021667569,-0.007279818609386091,-0.01804948011898322,,-0.030588794804110364,0.002431525191415318,-0.02570528547424633,-0.005835573189141741,0.009501259124140127,0.020176149321617487,,,,-0.010256500167189486,,0.0020532286104257835,
2000-01-27,0.008385793376274098,-0.019710783063932702,0.03390155167568132,0.036158888977331216,0.01998249958733833,0.00209205097222398,0.0035587226169940533,0.024678762270775145,0.0018501392881613565,0.026437492642319427,0.008635632249605507,,-0.004254835412428548,-0.006736927938432835,-0.026383519710219794,-0.005869827092524815,-0.027563158929153175,-0.004787848101547532,,,,0.002059732963010319,,0.007857999048363817,
2000-01-28,0.020740542423822506,0.002339182353172209,-0.030340717052672272,-0.003953690549828082,-0.00842870733505574,-0.003838776307166114,-0.00534284441049554,-0.016384652518091958,0.011029523575499578,-0.006663518230770826,-0.01037174379678163,,0.018234843159169678,0.0027289065408933055,-0.02709851655347162,-0.005904485501589285,-0.014688146561656623,0.0008722059166634821,,,,-0.002059732963010319,,0.019839427050566183,
2000-01-31,-0.0071034237126592625,0.011229546852896455,0.05006821569099007,-0.03045337316197161,-0.02696241760512752,0.0006990563024977803,0.017114610718286377,-0.0018789934126606234,-0.009182800982334927,-0.03005558273210962,-0.014879924434184844,,0.0026408734892990893,0.006148585896649905,-0.08600140876424334,-0.01792556117199151,-0.01992593946108112,-0.03188931396406325,,,,-0.010362787035546717,,0.0,
2000-02-01,-0.005161814121370956,0.016043124840575462,0.013803614062947722,-0.0029214160421342505,0.0049566396399285395,-0.0027991620796141703,-0.015924842582697607,-0.012109892550376866,-0.005550430530649075,0.003929278139889192,0.005277057100843585,,-0.0046260818575394325,-0.0007130125079255478,-0.030393183405377222,-0.006047310966264874,-0.041084083369875124,0.00493830857677402,,,,-0.006269613013595077,,-0.01460889177460567,
2000-02-02,0.00039800995550276497,-0.017584550964659496,0.021986961199281563,-0.014142840329128603,0.0018524241172386269,0.00802656551476666,-0.016182552721730054,-0.0024778436388737113,0.020202707317519497,-0.004914014802428923,0.0,,0.0289434156772721,-0.0007135212575279937,-0.031345962636208036,-0.006084103545160424,0.003924138456134152,0.005359534901355545,,,,-0.004201686853700259,,0.002721501394811643,
2000-02-03,-0.003987246111817777,0.027763715199989658,-0.03691818297426641,-0.015550552596017564,-0.014916373520663662,0.007617765370107499,-0.037554428461002876,0.0091186042164344,0.019802627296179764,-0.012890609831077704,-0.013245226750020933,,0.018278884269800066,-0.0007140307336568341,0.2812903965590037,0.027834808951367584,0.01038970384913629,0.006216688845875673,,,,-0.006335818449085373,,-0.004826060227898221,
2000-02-04,0.00454419405158335,0.01526178887564722,0.030737468879239893,-0.008474626990972123,0.018610959004025318,0.07666715461254281,0.01839932561458235,0.052313953368174015,0.03158157205029877,0.008941937375661624,0.012367648808661258,,0.008806960370431938,-0.0007145409378690459,0.05546626864077808,-3.4108475085226075e-05,-0.011696039763191557,-0.00044273102652958585,,,,-0.004246290881451564,,-0.0008586455291603734,
2000-02-07,0.0007156204336729033,-0.007043587971261367,-0.06789937766558019,0.009077218151116728,-0.0036945854833616565,-0.02753210339020118,0.05324998930604824,-0.05288143659535827,-0.022708399369812282,0.001976285228211694,0.006999153682189174,,-0.009860590249496148,-0.002146691343162921,0.15002922390669227,-0.00010233240614176964,0.023256862164267034,-0.010685806119465013,,,,0.010582109330536937,,0.005296362315297509,
2000-02-08,0.001350331830743512,-0.019155515289753122,-0.026499474271060364,-0.010902591338215473,-0.00991948617155991,-0.009237940984936799,0.017137983141657098,0.010353033649902477,-0.02323607668084815,-0.01241635022489529,0.0017421607193846,,0.04976358224047406,-0.0007165890668527908,0.04539302787718835,-3.411312927248389e-05,-0.020645894623546823,-0.02860575343967664,,,,-0.010582109330536937,,0.00038834344176108537,
2000-02-09,0.003328317518974,0.020642504411331863,0.017875351826963204,0.0,0.011768485157507058,0.022612793764045236,0.015945668155426737,0.01671348097374059,-0.007259560012804034,0.0069721397970505805,0.02067257080472018,,0.060518369148397255,-0.0007171029349963831,-0.08422469743420802,0.04084927470095501,0.02192221898315161,-0.007861369503883608,,,,-0.004264398786457235,,0.006732981409037553,
2000-02-10,0.0035538043325338275,0.020588962577621217,0.020265697459583065,0.009697045682866445,0.027931384689177996,0.03220428149423071,0.01569538946369077,-0.0009212345193208016,0.005449604767564509,0.018195731909876223,0.02691499727127944,,-0.022339738007103094,-0.0007176175406637952,-0.09197638264487829,0.039245894198019826,-0.010256500167188598,0.009702114590108835,,,,0.0085106896679088,,-0.0008487733627606797,
2000-02-11,0.002912585205367302,0.012296719141148493,-0.008523879582899907,-0.018874228476202237,-0.01690861539842725,-0.016131932947038408,-0.06609702084075955,-0.013921338518608106,-0.005449604767564509,-0.01522248888703892,-0.009170551972207619,,0.016279205820502796,-0.0007181328854404256,0.102007620647516,-0.009807084877335726,-0.022150742787588662,0.00045969294569569996,,,,0.0,,0.0026211904213520043,
2000-02-14,-0.0009436930552497724,0.03323034635754896,-0.01134819456910141,-0.0018455864974145086,0.0018253731870983003,-0.008325376297018572,0.00887317268048654,-0.015066198354644289,-0.05234839975616379,-0.0004949270083702828,0.0025094116054260596,,-0.017631755877434152,-0.0021574981400211968,-0.054337166376261514,-0.0301671246561952,-0.025351591197415146,-0.03555101275696604,,,,0.008438868645864517,,0.00023097578834563315,
2000-02-15,0.0,-0.058345406182005455,0.02985296314968111,-0.008037137544648854,0.01088281599345553,-0.022436317495914793,-0.020226745490138726,-0.0022796362455814734,-0.0154741965825973,0.007398307481444988,-0.009232126000302543,,0.025390287567781833,0.00028793550443673155,-0.018788923532891744,-0.01026138933741283,0.010752791776262427,0.00759019856724219,,,,0.0,,0.0010001565793915645,
2000-02-16,-0.002757535724115856,0.008807396381747434,-0.020842128429284457,0.008037137544648854,-0.008454156633328935,0.00295518192409272,0.0012012013456340898,0.008899045758256952,-0.035718082602079315,-0.0024600258408629117,-0.0025327155792842504,,0.02218382355739834,-0.0007199942711491047,-0.019148718120572283,-0.010367778088139268,0.021164811192043054,-0.008066531995998716,,,,-0.0063224657394869155,,-0.004238387407202948,
2000-02-17,-0.0019743343037177397,-0.025908184858665084,0.039385706141453536,-0.008658062743114758,0.011456260359093307,-0.003942186445739182,0.010152371464018095,-0.0075686264800076675,0.023953241022492966,0.0009847366625397314,-0.008489015324911087,,-0.024259445728523232,0.0015833036772860964,-0.01952256179947387,-0.010476396020382417,0.022007360673165444,0.003804109283177759,,,,-0.006362693787829166,,-0.0019325613297145328,
2000-02-18,0.0,-0.017016859858369315,-0.012830364685704865,0.011732150623536608,0.010733555643108517,0.01145487897476638,-0.005361943141385467,0.0034129725962401825,-0.007920833491444013,0.01271410769562209,0.005102051883895342,,-0.05075660625184941,0.0017243861148878992,-0.019911293856356593,-0.010587313939218745,-0.0012812301560485295,-0.010016734283261997,,,,0.012685159527316081,,0.0020869903613598417,
2000-02-21,-0.001423938220188159,-0.011121878784980499,-0.034189713467421945,0.005967426475864457,-0.004458322141711157,0.000975768495050211,-0.003590668130728558,0.0014186411799004262,0.016268537257272175,-0.002188982997381572,-0.003824096438403757,,0.010084100822187025,-0.008869077857698748,-0.06222922986215451,-0.03245157607649052,-0.019418085857101808,-0.007941369073350302,,,,-0.001576872862881551,,-0.002783598159781908,
2000-02-22,-0.00047509700790726583,0.02475845373452623,-0.01166136349504776,0.001981254934463994,-0.0014905353780614305,0.0003250446965070708,-0.0011997601919040701,0.0004724335137713531,0.005364558098153616,-0.0007307271059531217,-0.0012779554454915854,,0.003338895265120989,-0.002973925957842738,-0.021634434002763214,-0.011055511176323307,-0.006557400546158831,-0.002661199646629697,,,,-0.0005261773338975928,,-0.0009295905909452173,
2000-02-23,0.003478814387613882,0.017897569457542506,0.005946499187726162,-0.011638722497782528,-0.03460132736439281,-0.017374638022618072,0.014302985190331158,-0.005683986504208649,0.001943635208571104,-0.02616787179025959,-0.024159932665135386,,-0.07764363991249645,0.0017419078290377144,-0.022112852114895887,-0.01117910314902204,0.011772536225267416,0.003868492337915974,,,,-0.010582109330536937,,0.0017809261300436585,
2000-02-24,-0.0009475679799340053,0.011390900309946161,0.0074818226545495525,0.00797794964810139,0.011056623693499468,-0.004972660669379181,-0.005339674508503478,-0.017828517851304237,-0.005842275624228455,0.009459866413154217,-0.0008737440485973025,,-0.008298789888227631,0.013397881026545377,-0.022612908861103342,-0.011305489715813799,-0.002604168138388374,-0.01801849102391362,,,,0.0021253993123133696,,0.0026269347116403274,
2000-02-25,-0.002689662249595104,0.004010944301560571,0.020963500618450093,-0.01850762265598549,-0.014769499245925743,-0.021159479607469223,-0.022865015371347552,-0.015987862482516713,-0.03578910785158507,-0.014977813697035103,-0.03197430463251383,,-0.03456488812449798,0.009258665954232193,-0.023136106334760598,-0.011434766746355685,-0.04397777275274084,-0.02942118869843746,,,,-0.006389798098770605,,-0.0077460017963657535,
2000-02-28,0.009539273724560093,-0.002550557039453949,0.03138847208861739,-0.004368181672752769,0.008642029093828718,-0.001358695861192416,-0.034048476230187,0.004314578177792017,-0.04980282248381829,0.0015079168476770377,-0.012715884325302795,,0.028349041552361065,0.004950155076737239,-0.0728045548573526,-0.03511040009408983,0.008141157583700043,0.02843791920660621,,,,-0.002139038248749614,,0.013209452693038415,
2000-02-29,-0.0051130888189987456,0.02450573080145757,0.027539834846971534,0.009956522822802683,0.004904976112316106,0.0,0.005025136202673058,-0.00039146604532036555,-0.010695289116747997,0.0070070356764730946,0.010004630969926431,,0.014090766808601884,-0.01607088559535086,-0.025495707961719738,-0.011982857737379504,0.017415041601678283,-0.017365853861050162,,,,0.023281474822558934,,-0.005926487401161085,
2000-03-01,0.0019696677630476334,0.03394901702598485,0.019369328643636274,0.001237623920350206,-0.006750562609730615,-0.003063832183932469,0.02015884670653409,0.004882345407873467,0.08844404199112565,-0.009521495135551561,0.0,,-0.009585758527081545,0.00297324302283819,-0.026162783734488215,-0.012128189871304151,0.007936549595736864,0.012434877473392447,,,,-0.004192878260036004,,0.0012343616396819357,
2000-03-02,0.0024370123298997903,0.005490748180416283,-0.011432779047899855,0.007393749024938057,0.01527680183797564,-0.012350071208100388,0.019760484897006658,-0.013731090590394013,-0.023905520853554574,0.01002012391676299,-0.004535155165390492,,-0.03196969448704934,0.0029644290483785696,-0.026865706576714388,0.0937603116050667,0.04129619037202392,0.03830768516756766,,,,0.0,,0.005229159641007897,
2000-03-03,0.018977082173916582,-0.007902463388989034,0.014978882054650589,0.02545591999334862,0.0,0.002068966255279747,-0.033673215106587856,0.01761987635831508,0.017982502550432322,0.004972660669378293,0.0027235604670403646,,0.024018621865928402,0.0029556671763470987,0.24231472237962404,0.05142698357840292,0.017544309650909362,-0.00716164446227463,,,,0.004192878260036004,,0.013181670720755267,
2000-03-06,0.001539646185592769,0.02183641865190955,0.008810629682154847,0.00537154380191085,0.013253206035795273,-0.0031050568332009476,0.04884946384033623,-0.00935861772945823,-0.001982161203991195,0.008397184437087368,0.006326275052876973,,0.001293674384939436,0.00881494444403419,0.11830535603080783,-0.0016270623426661857,-0.0037336695520489016,0.01851469536214001,,,,0.004175371410480189,,0.006789344102705153,
2000-03-07,0.003532215912367631,0.07381864820532513,-0.018056783747242733,-0.009569451016150587,-0.012646961700768067,0.014749024007191025,0.0157668873941727,0.002933987434787344,0.005934735519814716,-0.01187544881341207,0.0009004953332505394,,0.01050270905543016,0.002921131580576386,0.036516828467739515,-0.0005429429424426147,0.020975475986555026,0.019562788332535774,,,,-0.01680711831638071,,0.004800139075509247,
2000-03-08,-0.006228154383276507,-0.1022306226488987,-0.03231357564170689,0.003000302280681044,0.01204833851617515,-0.011299555253933669,0.01552214646735875,0.0009760859730556515,0.009813621448324428,0.0064500347654821155,0.006280864075414172,,-0.0017071873322285214,0.0029126234182941246,0.03523019553224316,-0.0005432378896292889,0.01213607128222538,-0.009267906801939674,,,,0.004228336109521003,,-0.008339960745550767,
2000-03-09,-0.012417699339139165,0.016870773697741814,0.027658240466004513,-0.007215906235272129,0.0017947955760231338,0.007888910747199773,0.018505866197707832,0.002922554442601699,0.007782140442055052,0.0029629651306573024,0.015971945566052526,,0.0006405205644259837,0.00290416467429111,-0.041434998104104004,0.04206422963559309,-0.01213607128222538,-0.001863976322454164,,,,0.0,,-0.014898428888154847,
2000-03-10,-0.0023455835617205434,-0.012021439636304088,-0.004316553464974282,-0.0018121418429264402,-0.00900636529158394,-0.009267270717320919,0.018169612360698723,-0.006440931801566796,0.01156082240107592,-0.013902905168992064,-0.003527340517968547,,0.004684872647463756,0.0028957549192565324,-0.04322634914672552,0.04036602367535913,0.02531780798428951,-0.010314188236459465,,,,-0.004228336109521003,,0.0006890549554932068,
2000-03-13,0.007408885518267239,-0.0017292067251939436,0.03053130293912143,0.017381318607169405,0.03438394435266723,0.0051590828100271935,-0.13313574474596873,0.0,0.03759841355700755,0.026154957476851592,-0.0017683470567417814,,0.013295516562401133,0.00863728978120104,-0.022139401565693717,-0.012728042731360745,0.023530497410193973,-0.0009429373702642962,,,,0.01680711831638071,,0.004352586462371022,
2000-03-14,0.0007766990681723485,-0.01922128021560976,-0.017993076709654554,0.03273232016347727,0.0017467253349421341,-0.006194101015242204,0.0163217684856945,0.004883299087883097,-0.026169717733384612,0.01306575567642998,0.027064069991505235,,0.0023034375025527964,0.0002760143544984217,-0.007490079673005745,-0.004278937953978712,0.022989518224698635,-0.03308857936452103,,,,0.012422519998557036,,0.0019791452587865077,
2000-03-15,0.005420067469338985,-0.02899791510801819,0.02008878128387348,-0.0023028219733234323,-0.01111447533854193,-0.0003452442637428277,0.00991334016865128,0.006409655818211846,-0.005698021114637797,0.009569451016150587,-0.004315932465568828,,0.0004181967883525317,0.004268509062823611,-0.007546604609041552,-0.004297325973363186,-0.039402547866028925,0.004378473482089973,,,,-0.002059732963010319,,0.006367561581490433,
2000-03-16,-0.003868476777920238,-0.00436840883982148,-0.005247519475445328,0.0057471422555677165,0.0,-0.009018444751940358,0.010426344068471372,-0.007774577547129846,0.01699757636857102,0.0009519277253824399,-0.0069444723528109265,,0.007083413783894876,-0.009109793848897318,-0.007603989183273541,-0.004315872713939406,0.03712723402889395,0.032006539312237514,,,,0.00411523214510634,,-0.006139430944642976,
2000-03-17,0.003095977705128039,-0.031501585706461555,-0.023421936551287326,0.04756141119893931,0.010532572499893256,-0.006993035490970634,-0.006119970141784559,0.00097513415820627,-0.013195290418832606,0.022578569684811534,0.005212870188533003,,0.006414870626946012,-0.002777008171751305,-0.007662253156281551,-0.004334580239686581,0.022523474667083043,-0.0023534960595421595,,,,0.012245050960100201,,0.0034154392646623677,
2000-03-20,0.003394541139535745,-0.052165583408404714,-0.02582431196657009,-0.019868203216725444,-0.024154340720992096,0.005249355886143725,-0.008631372945288207,-0.012159396723785632,-0.026924703370592606,-0.022102945419008257,-0.0017346058122083008,,0.004938331846649824,0.0038856557354156607,-0.02334544668769034,-0.01311762544523365,-0.04673214970441997,-0.028682655008398505,,,,-0.00814668456781753,,0.0017411537224032436,
2000-03-21,-0.0012330457789151428,0.02002815816959025,0.01354092052975997,-0.009521214464089933,0.010086113388791063,0.01352074679584625,0.013530341714378002,0.01760264500026043,0.013552966404703382,0.0019002381014887604,-0.0175135824927084,,0.00899064866360444,0.00345662286791093,-0.007904520115875613,-0.004411060748573448,0.012753796062570544,0.0062847826368752635,,,,-0.002047083621724788,,0.0,
2000-03-22,-0.00409535788557136,-0.012519725344927846,0.015509778892332626,0.012304405795881657,0.005885832177261463,-0.007257678306284099,-0.0018343019511867786,0.001356195112448777,0.00956945101615081,0.008035968557640771,-0.009764835690968532,,0.00446516210437764,0.009205258379203052,-0.007967499708124492,-0.004430604445765596,0.003450262192152387,0.01956638961395729,,,,0.004089985251525263,,-0.004928514381935756,
2000-03-23,0.0031695747612792147,0.0031446566794719466,0.01879154746113043,-0.018513852786627982,-0.012400513198455698,-0.010109899601620675,0.0012232417427441578,-0.008164897614536537,0.03738753207162038,-0.01709443335929972,0.0,,-0.0312653639849394,-0.0012316115138766293,-0.008031490951171172,-0.004450322095024717,0.005724114083888843,-0.035597838245624125,,,,-0.014388737452099676,,0.003187360659532512,
2000-03-24,0.000848667257664415,0.016735163870055914,-0.0038711996260194503,0.010701313049834571,0.010638398205055744,-0.0010517091241100118,-0.008594282487333987,0.004868084776814774,-0.012927234501459717,0.016623512700726373,-0.008060948261632284,,0.002712547933438003,0.0,-0.008096518417958443,-0.004470216029168306,-0.041964199099032484,0.01023154358004863,,,,0.0061919702479205085,,0.0005302405178464475,
2000-03-27,-0.0028574757829811226,-0.008916515752257936,0.02713209910313208,0.01114217655324179,-0.005305052229693352,-0.016266270955874518,-0.010536199111242067,-0.0054538506824637345,0.016590242260196675,0.0014120971986368858,0.005381178904516837,,-0.009210854167773341,0.00027382256469010713,-0.02469046796796448,-0.01353181042011542,-0.05254721304714405,0.0,,,,0.0,,-0.00242623423929178,
2000-03-28,0.0038595184921776937,-0.0066419466680405215,0.016675560818415258,-0.0016634325986983889,-0.008904778342959219,-0.0035714323675977155,0.0018674141747954953,-0.0033258369695818857,-0.011029523575499578,-0.009451866207972337,-0.01805103164556865,,0.007959798726353995,0.0016413626992299868,-0.008367510768063191,-0.004551602757585371,0.022333434450647616,0.013002817345675766,,,,-0.01450802648957783,,0.00204750944397758,
2000-03-29,0.003460876363486687,-0.04448739985456385,-0.02149153159900008,0.015418807667183732,0.0,-0.012963811371913714,0.003724399090982433,-0.024398711045272803,0.0018467225931646514,0.004737100284269324,0.005449604767564509,,-0.009643629454084923,-0.020713250890110224,-0.008438117220200603,-0.004572414608621678,-0.023588927396479775,-0.005758158862724905,,,,-0.0020898649194593943,,0.0055904321816682145,
2000-03-30,0.010159351024375596,0.009382079833290202,-0.009353956995275636,0.00436205708016546,0.018316612525306475,0.011531659319036436,0.004944385845464139,0.0006022282627058395,0.023702112306788203,0.0159403281435182,0.014388737452099676,,0.00901754615320094,0.002508362519205498,-0.008509925397941487,-0.004593417655373244,-0.0025157245972469156,-0.0038572998367172318,,,,0.016597891409037224,,0.009745943533505885,
2000-03-31,-0.006710411027675667,0.005668031368821769,0.024752037106397395,0.026840043789813528,0.008163310639160315,0.00820700413801223,-0.003087375098251466,0.012365534506304732,0.06115442315333075,0.014774045271307656,0.022948932985545234,,0.03568144363106018,0.004443834559148208,-0.008582966244954804,-0.004614614544737883,0.007528266420790963,0.001930472636132663,,,,0.006153865574378692,,-0.00793951766633949,
2000-04-03,0.004580160678574474,-0.010552045961246925,-0.019198395619451913,0.00686199578298341,0.0,-0.0035599895198537013,-0.011194146743152639,0.0023757682922738166,0.0016934805063331115,0.0018315023434682942,-0.008764297993588244,,0.00462269597370657,0.004084547178290876,-0.02619995749788462,-0.013973004138806644,-0.020202707317519497,-0.015549374862414922,,,,0.006116227017435527,,0.003228297266516078,
2000-04-04,-0.0007619047987621475,-0.03571808260207954,-0.023464568053475743,-0.005803234434741178,-0.02172084220121384,0.021870360233636532,-0.003759402923905697,0.0211316804737558,-0.017065260554187223,-0.014746811020150297,-0.007067167223092419,,0.03797050524380108,0.001357816670016554,-0.00888811370445719,-0.00470139520846935,0.031389896708083675,-0.01978303914298163,,,,-0.006116227017435527,,0.002021823023521385,
2000-04-05,0.006457762233152753,0.00421941554270866,0.023118367599957335,0.004223871116185052,0.0123858852651626,-0.009817750668129399,0.028467268833781173,-0.005435851086471155,0.03550668845690996,0.008321823337491985,-0.0008869180182280445,,-0.012823191330436856,0.0013559755035910115,-0.010984478845299073,-0.007192379852508424,0.0024691370569218662,0.0168404632321284,,,,0.0020429016298004754,,0.01130631095329937,
2000-04-06,-0.004173787125322015,-0.012712035588362092,0.02327278205537575,-0.03375621868120238,-0.014167887518730993,-0.0038835000263972574,0.019216253879190626,-0.0009738047317406906,-0.010016778243471247,-0.022347298691996365,-0.0053380909676166155,,-0.025548461527153066,0.0013541393235589894,0.0483126538612062,0.022973521159112664,0.017115332219267643,-0.009375885041642107,,,,-0.012320484388040676,,-0.008840771810797232,
2000-04-07,-0.0021315477010876993,-0.03780593617077255,0.005061593394515285,0.005976654574126883,0.015924842582697885,-0.0007077141130489295,0.01885394082693642,-0.0019504589760566127,-0.011814483413763233,0.014489620176018292,0.011530061215538012,,-0.052719652651195936,0.0013523081096904477,0.04608571740068168,0.022457569528062216,-0.018349138668196652,-0.01247210029753898,,,,0.004123717183861508,,-0.003812919219269517,
